onset,terminus,tail,head,onset.censored,terminus.censored,duration,edge.id
978430380,978430380,164,110,FALSE,FALSE,0,122
984576060,984576060,164,110,FALSE,FALSE,0,122
986887620,986887620,164,110,FALSE,FALSE,0,122
937231560,937231560,170,23,FALSE,FALSE,0,123
948715020,948715020,170,23,FALSE,FALSE,0,123
961050540,961050540,170,23,FALSE,FALSE,0,123
961584480,961584480,170,23,FALSE,FALSE,0,123
965116860,965116860,170,23,FALSE,FALSE,0,123
968395380,968395380,170,23,FALSE,FALSE,0,123
968737860,968737860,170,23,FALSE,FALSE,0,123
937231560,937231560,170,30,FALSE,FALSE,0,124
1004382518,1004382518,170,30,FALSE,FALSE,0,124
938163420,938163420,96,28,FALSE,FALSE,0,125
938179200,938179200,113,161,FALSE,FALSE,0,126
991773960,991773960,113,161,FALSE,FALSE,0,126
992294220,992294220,113,161,FALSE,FALSE,0,126
938486520,938486520,147,59,FALSE,FALSE,0,127
953883060,953883060,147,59,FALSE,FALSE,0,127
954493680,954493680,147,59,FALSE,FALSE,0,127
954959760,954959760,147,59,FALSE,FALSE,0,127
961046820,961046820,147,59,FALSE,FALSE,0,127
961160520,961160520,147,59,FALSE,FALSE,0,127
962958240,962958240,147,59,FALSE,FALSE,0,127
965016000,965016000,147,59,FALSE,FALSE,0,127
966382020,966382020,147,59,FALSE,FALSE,0,127
967893960,967893960,147,59,FALSE,FALSE,0,127
968322240,968322240,147,59,FALSE,FALSE,0,127
968337240,968337240,147,59,FALSE,FALSE,0,127
971187300,971187300,147,59,FALSE,FALSE,0,127
972636120,972636120,147,59,FALSE,FALSE,0,127
972758880,972758880,147,59,FALSE,FALSE,0,127
973186560,973186560,147,59,FALSE,FALSE,0,127
974811720,974811720,147,59,FALSE,FALSE,0,127
974824680,974824680,147,59,FALSE,FALSE,0,127
974863080,974863080,147,59,FALSE,FALSE,0,127
974868360,974868360,147,59,FALSE,FALSE,0,127
974881380,974881380,147,59,FALSE,FALSE,0,127
975584700,975584700,147,59,FALSE,FALSE,0,127
975585120,975585120,147,59,FALSE,FALSE,0,127
976247880,976247880,147,59,FALSE,FALSE,0,127
976618260,976618260,147,59,FALSE,FALSE,0,127
976876560,976876560,147,59,FALSE,FALSE,0,127
976891860,976891860,147,59,FALSE,FALSE,0,127
976954740,976954740,147,59,FALSE,FALSE,0,127
978423000,978423000,147,59,FALSE,FALSE,0,127
979273200,979273200,147,59,FALSE,FALSE,0,127
979298760,979298760,147,59,FALSE,FALSE,0,127
979307760,979307760,147,59,FALSE,FALSE,0,127
980173740,980173740,147,59,FALSE,FALSE,0,127
981352020,981352020,147,59,FALSE,FALSE,0,127
981525000,981525000,147,59,FALSE,FALSE,0,127
982206600,982206600,147,59,FALSE,FALSE,0,127
982769700,982769700,147,59,FALSE,FALSE,0,127
983505600,983505600,147,59,FALSE,FALSE,0,127
983507700,983507700,147,59,FALSE,FALSE,0,127
983775720,983775720,147,59,FALSE,FALSE,0,127
985269000,985269000,147,59,FALSE,FALSE,0,127
985752660,985752660,147,59,FALSE,FALSE,0,127
986378820,986378820,147,59,FALSE,FALSE,0,127
986545920,986545920,147,59,FALSE,FALSE,0,127
986568840,986568840,147,59,FALSE,FALSE,0,127
987071400,987071400,147,59,FALSE,FALSE,0,127
987170040,987170040,147,59,FALSE,FALSE,0,127
987421500,987421500,147,59,FALSE,FALSE,0,127
987755940,987755940,147,59,FALSE,FALSE,0,127
988287540,988287540,147,59,FALSE,FALSE,0,127
988695300,988695300,147,59,FALSE,FALSE,0,127
989474280,989474280,147,59,FALSE,FALSE,0,127
989866320,989866320,147,59,FALSE,FALSE,0,127
990448920,990448920,147,59,FALSE,FALSE,0,127
991908840,991908840,147,59,FALSE,FALSE,0,127
992342220,992342220,147,59,FALSE,FALSE,0,127
994740720,994740720,147,59,FALSE,FALSE,0,127
994776720,994776720,147,59,FALSE,FALSE,0,127
995581920,995581920,147,59,FALSE,FALSE,0,127
938486520,938486520,147,164,FALSE,FALSE,0,128
945149340,945149340,147,164,FALSE,FALSE,0,128
950152080,950152080,147,164,FALSE,FALSE,0,128
950268240,950268240,147,164,FALSE,FALSE,0,128
952591860,952591860,147,164,FALSE,FALSE,0,128
953883060,953883060,147,164,FALSE,FALSE,0,128
954123240,954123240,147,164,FALSE,FALSE,0,128
954493680,954493680,147,164,FALSE,FALSE,0,128
954931800,954931800,147,164,FALSE,FALSE,0,128
954959760,954959760,147,164,FALSE,FALSE,0,128
955100700,955100700,147,164,FALSE,FALSE,0,128
957166800,957166800,147,164,FALSE,FALSE,0,128
957435480,957435480,147,164,FALSE,FALSE,0,128
959832240,959832240,147,164,FALSE,FALSE,0,128
961046820,961046820,147,164,FALSE,FALSE,0,128
961160520,961160520,147,164,FALSE,FALSE,0,128
963240660,963240660,147,164,FALSE,FALSE,0,128
964708440,964708440,147,164,FALSE,FALSE,0,128
964799340,964799340,147,164,FALSE,FALSE,0,128
965016000,965016000,147,164,FALSE,FALSE,0,128
965053440,965053440,147,164,FALSE,FALSE,0,128
965192040,965192040,147,164,FALSE,FALSE,0,128
965219400,965219400,147,164,FALSE,FALSE,0,128
965228040,965228040,147,164,FALSE,FALSE,0,128
965276640,965276640,147,164,FALSE,FALSE,0,128
965277300,965277300,147,164,FALSE,FALSE,0,128
965281440,965281440,147,164,FALSE,FALSE,0,128
965894280,965894280,147,164,FALSE,FALSE,0,128
965905020,965905020,147,164,FALSE,FALSE,0,128
965920260,965920260,147,164,FALSE,FALSE,0,128
965920320,965920320,147,164,FALSE,FALSE,0,128
965994060,965994060,147,164,FALSE,FALSE,0,128
966382020,966382020,147,164,FALSE,FALSE,0,128
966858720,966858720,147,164,FALSE,FALSE,0,128
967794840,967794840,147,164,FALSE,FALSE,0,128
967893960,967893960,147,164,FALSE,FALSE,0,128
968337240,968337240,147,164,FALSE,FALSE,0,128
969449340,969449340,147,164,FALSE,FALSE,0,128
970483080,970483080,147,164,FALSE,FALSE,0,128
970832100,970832100,147,164,FALSE,FALSE,0,128
972618720,972618720,147,164,FALSE,FALSE,0,128
972636120,972636120,147,164,FALSE,FALSE,0,128
972993120,972993120,147,164,FALSE,FALSE,0,128
973186560,973186560,147,164,FALSE,FALSE,0,128
974811720,974811720,147,164,FALSE,FALSE,0,128
974824680,974824680,147,164,FALSE,FALSE,0,128
974863080,974863080,147,164,FALSE,FALSE,0,128
974881380,974881380,147,164,FALSE,FALSE,0,128
975214380,975214380,147,164,FALSE,FALSE,0,128
975400980,975400980,147,164,FALSE,FALSE,0,128
975559500,975559500,147,164,FALSE,FALSE,0,128
975560820,975560820,147,164,FALSE,FALSE,0,128
976095360,976095360,147,164,FALSE,FALSE,0,128
976118220,976118220,147,164,FALSE,FALSE,0,128
976118280,976118280,147,164,FALSE,FALSE,0,128
976247880,976247880,147,164,FALSE,FALSE,0,128
976618260,976618260,147,164,FALSE,FALSE,0,128
976636080,976636080,147,164,FALSE,FALSE,0,128
976687860,976687860,147,164,FALSE,FALSE,0,128
976717140,976717140,147,164,FALSE,FALSE,0,128
976876560,976876560,147,164,FALSE,FALSE,0,128
976891860,976891860,147,164,FALSE,FALSE,0,128
976954740,976954740,147,164,FALSE,FALSE,0,128
977230980,977230980,147,164,FALSE,FALSE,0,128
977242140,977242140,147,164,FALSE,FALSE,0,128
977511120,977511120,147,164,FALSE,FALSE,0,128
978423000,978423000,147,164,FALSE,FALSE,0,128
979273200,979273200,147,164,FALSE,FALSE,0,128
979298760,979298760,147,164,FALSE,FALSE,0,128
979307760,979307760,147,164,FALSE,FALSE,0,128
980497140,980497140,147,164,FALSE,FALSE,0,128
980512800,980512800,147,164,FALSE,FALSE,0,128
981525000,981525000,147,164,FALSE,FALSE,0,128
981991860,981991860,147,164,FALSE,FALSE,0,128
982206600,982206600,147,164,FALSE,FALSE,0,128
982769700,982769700,147,164,FALSE,FALSE,0,128
983166600,983166600,147,164,FALSE,FALSE,0,128
983183640,983183640,147,164,FALSE,FALSE,0,128
983507700,983507700,147,164,FALSE,FALSE,0,128
985269000,985269000,147,164,FALSE,FALSE,0,128
985338000,985338000,147,164,FALSE,FALSE,0,128
985612140,985612140,147,164,FALSE,FALSE,0,128
985752660,985752660,147,164,FALSE,FALSE,0,128
986378820,986378820,147,164,FALSE,FALSE,0,128
986796180,986796180,147,164,FALSE,FALSE,0,128
986886600,986886600,147,164,FALSE,FALSE,0,128
986995320,986995320,147,164,FALSE,FALSE,0,128
987401520,987401520,147,164,FALSE,FALSE,0,128
987417780,987417780,147,164,FALSE,FALSE,0,128
988207620,988207620,147,164,FALSE,FALSE,0,128
988287540,988287540,147,164,FALSE,FALSE,0,128
988366140,988366140,147,164,FALSE,FALSE,0,128
988369620,988369620,147,164,FALSE,FALSE,0,128
988402140,988402140,147,164,FALSE,FALSE,0,128
988695300,988695300,147,164,FALSE,FALSE,0,128
989422560,989422560,147,164,FALSE,FALSE,0,128
989474280,989474280,147,164,FALSE,FALSE,0,128
989866320,989866320,147,164,FALSE,FALSE,0,128
990093234,990093234,147,164,FALSE,FALSE,0,128
990106440,990106440,147,164,FALSE,FALSE,0,128
990111180,990111180,147,164,FALSE,FALSE,0,128
990124483,990124483,147,164,FALSE,FALSE,0,128
990190920,990190920,147,164,FALSE,FALSE,0,128
990448920,990448920,147,164,FALSE,FALSE,0,128
990455160,990455160,147,164,FALSE,FALSE,0,128
991116240,991116240,147,164,FALSE,FALSE,0,128
991380120,991380120,147,164,FALSE,FALSE,0,128
992027160,992027160,147,164,FALSE,FALSE,0,128
992320620,992320620,147,164,FALSE,FALSE,0,128
992342220,992342220,147,164,FALSE,FALSE,0,128
993614880,993614880,147,164,FALSE,FALSE,0,128
994423140,994423140,147,164,FALSE,FALSE,0,128
994424040,994424040,147,164,FALSE,FALSE,0,128
994459140,994459140,147,164,FALSE,FALSE,0,128
994460040,994460040,147,164,FALSE,FALSE,0,128
994740720,994740720,147,164,FALSE,FALSE,0,128
994772880,994772880,147,164,FALSE,FALSE,0,128
994772940,994772940,147,164,FALSE,FALSE,0,128
994776720,994776720,147,164,FALSE,FALSE,0,128
994808880,994808880,147,164,FALSE,FALSE,0,128
994808940,994808940,147,164,FALSE,FALSE,0,128
995457600,995457600,147,164,FALSE,FALSE,0,128
995581920,995581920,147,164,FALSE,FALSE,0,128
939206640,939206640,164,64,FALSE,FALSE,0,129
963917940,963917940,164,64,FALSE,FALSE,0,129
966831060,966831060,164,64,FALSE,FALSE,0,129
966951480,966951480,164,64,FALSE,FALSE,0,129
967783380,967783380,164,64,FALSE,FALSE,0,129
967784040,967784040,164,64,FALSE,FALSE,0,129
967786020,967786020,164,64,FALSE,FALSE,0,129
968993640,968993640,164,64,FALSE,FALSE,0,129
968993700,968993700,164,64,FALSE,FALSE,0,129
969461460,969461460,164,64,FALSE,FALSE,0,129
969974040,969974040,164,64,FALSE,FALSE,0,129
970044600,970044600,164,64,FALSE,FALSE,0,129
970064460,970064460,164,64,FALSE,FALSE,0,129
970674780,970674780,164,64,FALSE,FALSE,0,129
971016840,971016840,164,64,FALSE,FALSE,0,129
971265780,971265780,164,64,FALSE,FALSE,0,129
971424360,971424360,164,64,FALSE,FALSE,0,129
971676420,971676420,164,64,FALSE,FALSE,0,129
972970440,972970440,164,64,FALSE,FALSE,0,129
973576740,973576740,164,64,FALSE,FALSE,0,129
973580160,973580160,164,64,FALSE,FALSE,0,129
973761240,973761240,164,64,FALSE,FALSE,0,129
974028780,974028780,164,64,FALSE,FALSE,0,129
974028900,974028900,164,64,FALSE,FALSE,0,129
974091060,974091060,164,64,FALSE,FALSE,0,129
974344500,974344500,164,64,FALSE,FALSE,0,129
974521200,974521200,164,64,FALSE,FALSE,0,129
974521560,974521560,164,64,FALSE,FALSE,0,129
975349320,975349320,164,64,FALSE,FALSE,0,129
975389760,975389760,164,64,FALSE,FALSE,0,129
975908160,975908160,164,64,FALSE,FALSE,0,129
976622820,976622820,164,64,FALSE,FALSE,0,129
977284140,977284140,164,64,FALSE,FALSE,0,129
977846460,977846460,164,64,FALSE,FALSE,0,129
977902080,977902080,164,64,FALSE,FALSE,0,129
977943960,977943960,164,64,FALSE,FALSE,0,129
978027540,978027540,164,64,FALSE,FALSE,0,129
978069300,978069300,164,64,FALSE,FALSE,0,129
978408900,978408900,164,64,FALSE,FALSE,0,129
978429540,978429540,164,64,FALSE,FALSE,0,129
978429600,978429600,164,64,FALSE,FALSE,0,129
978445320,978445320,164,64,FALSE,FALSE,0,129
978445920,978445920,164,64,FALSE,FALSE,0,129
978448800,978448800,164,64,FALSE,FALSE,0,129
978517500,978517500,164,64,FALSE,FALSE,0,129
978970260,978970260,164,64,FALSE,FALSE,0,129
980081340,980081340,164,64,FALSE,FALSE,0,129
980081580,980081580,164,64,FALSE,FALSE,0,129
980083440,980083440,164,64,FALSE,FALSE,0,129
980085720,980085720,164,64,FALSE,FALSE,0,129
980086320,980086320,164,64,FALSE,FALSE,0,129
980952600,980952600,164,64,FALSE,FALSE,0,129
981029460,981029460,164,64,FALSE,FALSE,0,129
982063740,982063740,164,64,FALSE,FALSE,0,129
983524980,983524980,164,64,FALSE,FALSE,0,129
984376320,984376320,164,64,FALSE,FALSE,0,129
984376800,984376800,164,64,FALSE,FALSE,0,129
984404760,984404760,164,64,FALSE,FALSE,0,129
984478440,984478440,164,64,FALSE,FALSE,0,129
984580740,984580740,164,64,FALSE,FALSE,0,129
984933900,984933900,164,64,FALSE,FALSE,0,129
984934980,984934980,164,64,FALSE,FALSE,0,129
984937980,984937980,164,64,FALSE,FALSE,0,129
984977580,984977580,164,64,FALSE,FALSE,0,129
985326420,985326420,164,64,FALSE,FALSE,0,129
985532700,985532700,164,64,FALSE,FALSE,0,129
987672660,987672660,164,64,FALSE,FALSE,0,129
987768480,987768480,164,64,FALSE,FALSE,0,129
988605840,988605840,164,64,FALSE,FALSE,0,129
989151960,989151960,164,64,FALSE,FALSE,0,129
989152200,989152200,164,64,FALSE,FALSE,0,129
989476080,989476080,164,64,FALSE,FALSE,0,129
989559300,989559300,164,64,FALSE,FALSE,0,129
990678600,990678600,164,64,FALSE,FALSE,0,129
992839260,992839260,164,64,FALSE,FALSE,0,129
994304760,994304760,164,64,FALSE,FALSE,0,129
994307340,994307340,164,64,FALSE,FALSE,0,129
994587300,994587300,164,64,FALSE,FALSE,0,129
994587600,994587600,164,64,FALSE,FALSE,0,129
994587720,994587720,164,64,FALSE,FALSE,0,129
994623300,994623300,164,64,FALSE,FALSE,0,129
994623600,994623600,164,64,FALSE,FALSE,0,129
994623720,994623720,164,64,FALSE,FALSE,0,129
994683240,994683240,164,64,FALSE,FALSE,0,129
994719240,994719240,164,64,FALSE,FALSE,0,129
994744920,994744920,164,64,FALSE,FALSE,0,129
994780920,994780920,164,64,FALSE,FALSE,0,129
994853848,994853848,164,64,FALSE,FALSE,0,129
994864020,994864020,164,64,FALSE,FALSE,0,129
994871820,994871820,164,64,FALSE,FALSE,0,129
994924080,994924080,164,64,FALSE,FALSE,0,129
994960080,994960080,164,64,FALSE,FALSE,0,129
995350080,995350080,164,64,FALSE,FALSE,0,129
995386080,995386080,164,64,FALSE,FALSE,0,129
995521020,995521020,164,64,FALSE,FALSE,0,129
995557020,995557020,164,64,FALSE,FALSE,0,129
939206640,939206640,164,147,FALSE,FALSE,0,130
951058380,951058380,164,147,FALSE,FALSE,0,130
955448940,955448940,164,147,FALSE,FALSE,0,130
955555320,955555320,164,147,FALSE,FALSE,0,130
956068200,956068200,164,147,FALSE,FALSE,0,130
963838860,963838860,164,147,FALSE,FALSE,0,130
963917940,963917940,164,147,FALSE,FALSE,0,130
964049880,964049880,164,147,FALSE,FALSE,0,130
964168320,964168320,164,147,FALSE,FALSE,0,130
964176180,964176180,164,147,FALSE,FALSE,0,130
964524360,964524360,164,147,FALSE,FALSE,0,130
965145360,965145360,164,147,FALSE,FALSE,0,130
965230380,965230380,164,147,FALSE,FALSE,0,130
965318400,965318400,164,147,FALSE,FALSE,0,130
965624220,965624220,164,147,FALSE,FALSE,0,130
965728440,965728440,164,147,FALSE,FALSE,0,130
966232440,966232440,164,147,FALSE,FALSE,0,130
966398160,966398160,164,147,FALSE,FALSE,0,130
966405180,966405180,164,147,FALSE,FALSE,0,130
966831060,966831060,164,147,FALSE,FALSE,0,130
966834060,966834060,164,147,FALSE,FALSE,0,130
966951780,966951780,164,147,FALSE,FALSE,0,130
966952080,966952080,164,147,FALSE,FALSE,0,130
966952260,966952260,164,147,FALSE,FALSE,0,130
967020180,967020180,164,147,FALSE,FALSE,0,130
967095540,967095540,164,147,FALSE,FALSE,0,130
967109280,967109280,164,147,FALSE,FALSE,0,130
967176600,967176600,164,147,FALSE,FALSE,0,130
967176720,967176720,164,147,FALSE,FALSE,0,130
967176780,967176780,164,147,FALSE,FALSE,0,130
967463760,967463760,164,147,FALSE,FALSE,0,130
967731420,967731420,164,147,FALSE,FALSE,0,130
967783380,967783380,164,147,FALSE,FALSE,0,130
967784100,967784100,164,147,FALSE,FALSE,0,130
967786020,967786020,164,147,FALSE,FALSE,0,130
968421780,968421780,164,147,FALSE,FALSE,0,130
969597660,969597660,164,147,FALSE,FALSE,0,130
969622440,969622440,164,147,FALSE,FALSE,0,130
969804600,969804600,164,147,FALSE,FALSE,0,130
969976080,969976080,164,147,FALSE,FALSE,0,130
970641180,970641180,164,147,FALSE,FALSE,0,130
971077560,971077560,164,147,FALSE,FALSE,0,130
971094480,971094480,164,147,FALSE,FALSE,0,130
972277320,972277320,164,147,FALSE,FALSE,0,130
972970440,972970440,164,147,FALSE,FALSE,0,130
973083540,973083540,164,147,FALSE,FALSE,0,130
973145160,973145160,164,147,FALSE,FALSE,0,130
973576740,973576740,164,147,FALSE,FALSE,0,130
973761960,973761960,164,147,FALSE,FALSE,0,130
973835520,973835520,164,147,FALSE,FALSE,0,130
973837560,973837560,164,147,FALSE,FALSE,0,130
974028420,974028420,164,147,FALSE,FALSE,0,130
974091060,974091060,164,147,FALSE,FALSE,0,130
974097060,974097060,164,147,FALSE,FALSE,0,130
974521200,974521200,164,147,FALSE,FALSE,0,130
974653860,974653860,164,147,FALSE,FALSE,0,130
975349320,975349320,164,147,FALSE,FALSE,0,130
975482520,975482520,164,147,FALSE,FALSE,0,130
975908520,975908520,164,147,FALSE,FALSE,0,130
975991260,975991260,164,147,FALSE,FALSE,0,130
976163280,976163280,164,147,FALSE,FALSE,0,130
976252680,976252680,164,147,FALSE,FALSE,0,130
976512360,976512360,164,147,FALSE,FALSE,0,130
976516320,976516320,164,147,FALSE,FALSE,0,130
976519020,976519020,164,147,FALSE,FALSE,0,130
976622820,976622820,164,147,FALSE,FALSE,0,130
977074740,977074740,164,147,FALSE,FALSE,0,130
977211720,977211720,164,147,FALSE,FALSE,0,130
977212800,977212800,164,147,FALSE,FALSE,0,130
977253900,977253900,164,147,FALSE,FALSE,0,130
977846460,977846460,164,147,FALSE,FALSE,0,130
977943960,977943960,164,147,FALSE,FALSE,0,130
978027540,978027540,164,147,FALSE,FALSE,0,130
978069300,978069300,164,147,FALSE,FALSE,0,130
978435840,978435840,164,147,FALSE,FALSE,0,130
978445920,978445920,164,147,FALSE,FALSE,0,130
978929760,978929760,164,147,FALSE,FALSE,0,130
978929880,978929880,164,147,FALSE,FALSE,0,130
980081580,980081580,164,147,FALSE,FALSE,0,130
980083440,980083440,164,147,FALSE,FALSE,0,130
980085720,980085720,164,147,FALSE,FALSE,0,130
980086320,980086320,164,147,FALSE,FALSE,0,130
980952600,980952600,164,147,FALSE,FALSE,0,130
982214520,982214520,164,147,FALSE,FALSE,0,130
983358840,983358840,164,147,FALSE,FALSE,0,130
983524980,983524980,164,147,FALSE,FALSE,0,130
984132240,984132240,164,147,FALSE,FALSE,0,130
984580740,984580740,164,147,FALSE,FALSE,0,130
984933480,984933480,164,147,FALSE,FALSE,0,130
984933900,984933900,164,147,FALSE,FALSE,0,130
985534380,985534380,164,147,FALSE,FALSE,0,130
986186160,986186160,164,147,FALSE,FALSE,0,130
987672660,987672660,164,147,FALSE,FALSE,0,130
988086840,988086840,164,147,FALSE,FALSE,0,130
988304820,988304820,164,147,FALSE,FALSE,0,130
988306200,988306200,164,147,FALSE,FALSE,0,130
988604880,988604880,164,147,FALSE,FALSE,0,130
988605840,988605840,164,147,FALSE,FALSE,0,130
988777200,988777200,164,147,FALSE,FALSE,0,130
988979700,988979700,164,147,FALSE,FALSE,0,130
989151960,989151960,164,147,FALSE,FALSE,0,130
989152200,989152200,164,147,FALSE,FALSE,0,130
989559300,989559300,164,147,FALSE,FALSE,0,130
990088260,990088260,164,147,FALSE,FALSE,0,130
990537360,990537360,164,147,FALSE,FALSE,0,130
990628440,990628440,164,147,FALSE,FALSE,0,130
990678600,990678600,164,147,FALSE,FALSE,0,130
990679020,990679020,164,147,FALSE,FALSE,0,130
990679440,990679440,164,147,FALSE,FALSE,0,130
990702540,990702540,164,147,FALSE,FALSE,0,130
990702900,990702900,164,147,FALSE,FALSE,0,130
990786900,990786900,164,147,FALSE,FALSE,0,130
990804922,990804922,164,147,FALSE,FALSE,0,130
992409300,992409300,164,147,FALSE,FALSE,0,130
992528220,992528220,164,147,FALSE,FALSE,0,130
994304340,994304340,164,147,FALSE,FALSE,0,130
994393740,994393740,164,147,FALSE,FALSE,0,130
994429740,994429740,164,147,FALSE,FALSE,0,130
994465380,994465380,164,147,FALSE,FALSE,0,130
994587300,994587300,164,147,FALSE,FALSE,0,130
994587600,994587600,164,147,FALSE,FALSE,0,130
994587720,994587720,164,147,FALSE,FALSE,0,130
994623300,994623300,164,147,FALSE,FALSE,0,130
994623600,994623600,164,147,FALSE,FALSE,0,130
994623720,994623720,164,147,FALSE,FALSE,0,130
994654560,994654560,164,147,FALSE,FALSE,0,130
994683240,994683240,164,147,FALSE,FALSE,0,130
994690560,994690560,164,147,FALSE,FALSE,0,130
994719240,994719240,164,147,FALSE,FALSE,0,130
994744920,994744920,164,147,FALSE,FALSE,0,130
994780920,994780920,164,147,FALSE,FALSE,0,130
994830420,994830420,164,147,FALSE,FALSE,0,130
994864020,994864020,164,147,FALSE,FALSE,0,130
994866420,994866420,164,147,FALSE,FALSE,0,130
994871820,994871820,164,147,FALSE,FALSE,0,130
995374260,995374260,164,147,FALSE,FALSE,0,130
995410260,995410260,164,147,FALSE,FALSE,0,130
939231960,939231960,108,170,FALSE,FALSE,0,131
960557520,960557520,108,170,FALSE,FALSE,0,131
962259660,962259660,108,170,FALSE,FALSE,0,131
962372460,962372460,108,170,FALSE,FALSE,0,131
962887920,962887920,108,170,FALSE,FALSE,0,131
963398880,963398880,108,170,FALSE,FALSE,0,131
963398940,963398940,108,170,FALSE,FALSE,0,131
963405000,963405000,108,170,FALSE,FALSE,0,131
964682640,964682640,108,170,FALSE,FALSE,0,131
964682700,964682700,108,170,FALSE,FALSE,0,131
965118780,965118780,108,170,FALSE,FALSE,0,131
965119800,965119800,108,170,FALSE,FALSE,0,131
971794680,971794680,108,170,FALSE,FALSE,0,131
971854440,971854440,108,170,FALSE,FALSE,0,131
971857800,971857800,108,170,FALSE,FALSE,0,131
974197020,974197020,108,170,FALSE,FALSE,0,131
974266320,974266320,108,170,FALSE,FALSE,0,131
985014240,985014240,108,170,FALSE,FALSE,0,131
1012943745,1012943745,108,170,FALSE,FALSE,0,131
939817920,939817920,111,170,FALSE,FALSE,0,132
943358640,943358640,111,170,FALSE,FALSE,0,132
947060700,947060700,111,170,FALSE,FALSE,0,132
951375360,951375360,111,170,FALSE,FALSE,0,132
954432960,954432960,111,170,FALSE,FALSE,0,132
954482460,954482460,111,170,FALSE,FALSE,0,132
954508980,954508980,111,170,FALSE,FALSE,0,132
956126580,956126580,111,170,FALSE,FALSE,0,132
956149860,956149860,111,170,FALSE,FALSE,0,132
956659560,956659560,111,170,FALSE,FALSE,0,132
957273780,957273780,111,170,FALSE,FALSE,0,132
957867780,957867780,111,170,FALSE,FALSE,0,132
958134780,958134780,111,170,FALSE,FALSE,0,132
961588020,961588020,111,170,FALSE,FALSE,0,132
961597620,961597620,111,170,FALSE,FALSE,0,132
961667940,961667940,111,170,FALSE,FALSE,0,132
961673160,961673160,111,170,FALSE,FALSE,0,132
963496500,963496500,111,170,FALSE,FALSE,0,132
963497520,963497520,111,170,FALSE,FALSE,0,132
963498480,963498480,111,170,FALSE,FALSE,0,132
963995880,963995880,111,170,FALSE,FALSE,0,132
965119080,965119080,111,170,FALSE,FALSE,0,132
966337920,966337920,111,170,FALSE,FALSE,0,132
966581940,966581940,111,170,FALSE,FALSE,0,132
968248680,968248680,111,170,FALSE,FALSE,0,132
968747400,968747400,111,170,FALSE,FALSE,0,132
968771760,968771760,111,170,FALSE,FALSE,0,132
969374400,969374400,111,170,FALSE,FALSE,0,132
969623640,969623640,111,170,FALSE,FALSE,0,132
970576320,970576320,111,170,FALSE,FALSE,0,132
971183040,971183040,111,170,FALSE,FALSE,0,132
971184060,971184060,111,170,FALSE,FALSE,0,132
971244180,971244180,111,170,FALSE,FALSE,0,132
971785440,971785440,111,170,FALSE,FALSE,0,132
972995940,972995940,111,170,FALSE,FALSE,0,132
973259340,973259340,111,170,FALSE,FALSE,0,132
973854900,973854900,111,170,FALSE,FALSE,0,132
974118900,974118900,111,170,FALSE,FALSE,0,132
974183460,974183460,111,170,FALSE,FALSE,0,132
974185140,974185140,111,170,FALSE,FALSE,0,132
974209080,974209080,111,170,FALSE,FALSE,0,132
974293920,974293920,111,170,FALSE,FALSE,0,132
974704740,974704740,111,170,FALSE,FALSE,0,132
975334200,975334200,111,170,FALSE,FALSE,0,132
975908460,975908460,111,170,FALSE,FALSE,0,132
976022040,976022040,111,170,FALSE,FALSE,0,132
976173660,976173660,111,170,FALSE,FALSE,0,132
985258500,985258500,111,170,FALSE,FALSE,0,132
985846380,985846380,111,170,FALSE,FALSE,0,132
991289040,991289040,111,170,FALSE,FALSE,0,132
991720140,991720140,111,170,FALSE,FALSE,0,132
991922580,991922580,111,170,FALSE,FALSE,0,132
993043129,993043129,111,170,FALSE,FALSE,0,132
994960388,994960388,111,170,FALSE,FALSE,0,132
994962438,994962438,111,170,FALSE,FALSE,0,132
995460182,995460182,111,170,FALSE,FALSE,0,132
995979282,995979282,111,170,FALSE,FALSE,0,132
996149981,996149981,111,170,FALSE,FALSE,0,132
996666706,996666706,111,170,FALSE,FALSE,0,132
996754500,996754500,111,170,FALSE,FALSE,0,132
996755225,996755225,111,170,FALSE,FALSE,0,132
997123708,997123708,111,170,FALSE,FALSE,0,132
997801737,997801737,111,170,FALSE,FALSE,0,132
997802734,997802734,111,170,FALSE,FALSE,0,132
997903127,997903127,111,170,FALSE,FALSE,0,132
997979304,997979304,111,170,FALSE,FALSE,0,132
999195694,999195694,111,170,FALSE,FALSE,0,132
999883086,999883086,111,170,FALSE,FALSE,0,132
1000314269,1000314269,111,170,FALSE,FALSE,0,132
1000730987,1000730987,111,170,FALSE,FALSE,0,132
1000991051,1000991051,111,170,FALSE,FALSE,0,132
1001086796,1001086796,111,170,FALSE,FALSE,0,132
1001608185,1001608185,111,170,FALSE,FALSE,0,132
1003494321,1003494321,111,170,FALSE,FALSE,0,132
1004026125,1004026125,111,170,FALSE,FALSE,0,132
1004032263,1004032263,111,170,FALSE,FALSE,0,132
1004033092,1004033092,111,170,FALSE,FALSE,0,132
1004116979,1004116979,111,170,FALSE,FALSE,0,132
1004445837,1004445837,111,170,FALSE,FALSE,0,132
1004454098,1004454098,111,170,FALSE,FALSE,0,132
1004461669,1004461669,111,170,FALSE,FALSE,0,132
1004466150,1004466150,111,170,FALSE,FALSE,0,132
1004466329,1004466329,111,170,FALSE,FALSE,0,132
1004527986,1004527986,111,170,FALSE,FALSE,0,132
1004529719,1004529719,111,170,FALSE,FALSE,0,132
